User Name_asset00000,Device Type,_HomeCenter,IP Address,OS,Last Report Time,User Name
jdoe1429_asset00237,Desktop,GSFC,128.154.2.14,Win7 6.1.7601,3/1/18 12:23,jdoe1429
jdoe1431_asset00238,Desktop,GSFC,128.154.1.223,Win7 6.1.7601,3/1/18 12:21,jdoe1431
jdoe1432_asset00239,Desktop,GSFC,128.154.1.225,Win7 6.1.7601,3/1/18 12:21,jdoe1432
jdoe1433_asset00240,Desktop,GSFC,128.154.2.12,Win7 6.1.7601,3/1/18 12:23,jdoe1433
jdoe1434_asset00241,Desktop,GSFC,128.154.1.163,Win7 6.1.7601,2/28/18 1:59,jdoe1434
jdoe1435_asset00242,Desktop,GSFC,128.154.1.144,Win7 6.1.7601,3/1/18 12:23,jdoe1435
jdoe1436_asset00243,Desktop,GSFC,128.154.1.150,Win7 6.1.7601,2/28/18 8:54,jdoe1436
jdoe1437_asset00244,Desktop,GSFC,128.154.1.179,Win7 6.1.7601,3/1/18 12:31,jdoe1437
jdoe1438_asset00245,Desktop,GSFC,128.154.1.91,Win7 6.1.7601,3/1/18 12:28,jdoe1438
jdoe1439_asset00246,Desktop,GSFC,128.154.2.234,Win7 6.1.7601,3/1/18 12:22,jdoe1439
jdoe144_asset00247,Laptop,JSC,130.134.1.68,Win10 10.0.14393.2068 (1607),3/1/18 12:21,jdoe144
jdoe1442_asset00248,Desktop,GSFC,128.154.2.174,Win7 6.1.7601,3/1/18 12:22,jdoe1442
jdoe1443_asset00249,Desktop,GSFC,128.154.2.166,Win7 6.1.7601,3/1/18 12:23,jdoe1443
jdoe1444_asset00250,Desktop,GSFC,128.154.1.222,Win7 6.1.7601,3/1/18 12:22,jdoe1444
jdoe1445_asset00251,Desktop,GSFC,128.154.2.208,Win7 6.1.7601,3/1/18 12:23,jdoe1445
jdoe1447_asset00252,Desktop,GSFC,128.154.2.146,Win7 6.1.7601,3/1/18 12:25,jdoe1447
jdoe1448_asset00253,Desktop,GSFC,128.154.2.155,Win7 6.1.7601,3/1/18 12:23,jdoe1448
jdoe1449_asset00254,Desktop,GSFC,128.154.2.134,Win7 6.1.7601,3/1/18 12:18,jdoe1449
jdoe145_asset00255,Laptop,JSC,130.134.1.152,Win10 10.0.14393.1378 (1607),2/28/18 17:27,jdoe145
jdoe1450_asset00256,Desktop,GSFC,128.154.2.191,Win7 6.1.7601,3/1/18 12:21,jdoe1450
jdoe1451_asset00257,Desktop,GSFC,128.154.2.16,Win7 6.1.7601,3/1/18 12:23,jdoe1451
jdoe1454_asset00258,Desktop,GSFC,128.154.2.92,Win10 10.0.14393.2068 (1607),3/1/18 12:21,jdoe1454
jdoe1456_asset00259,Desktop,GSFC,128.154.1.212,Win10 10.0.14393.2068 (1607),3/1/18 12:24,jdoe1456
jdoe1457_asset00260,Desktop,GSFC,128.154.2.31,Win10 10.0.14393.2068 (1607),3/1/18 12:29,jdoe1457
jdoe1458_asset00261,Desktop,GSFC,128.154.2.156,Win10 10.0.14393.2068 (1607),3/1/18 12:21,jdoe1458
jdoe1459_asset00262,Desktop,GSFC,128.154.2.157,Win10 10.0.14393.2068 (1607),3/1/18 12:22,jdoe1459
jdoe146_asset00263,Laptop,JSC,130.134.2.235,Win10 10.0.14393.2068 (1607),3/1/18 12:20,jdoe146
jdoe1460_asset00264,Desktop,GSFC,128.154.1.193,Win10 10.0.14393.2068 (1607),3/1/18 12:19,jdoe1460
jdoe1461_asset00265,Desktop,GSFC,128.154.1.148,Win10 10.0.14393.2007 (1607),2/27/18 8:22,jdoe1461
jdoe1462_asset00266,Desktop,GSFC,128.154.1.147,Win10 10.0.14393.2007 (1607),2/27/18 9:03,jdoe1462
jdoe1463_asset00267,Desktop,GSFC,128.154.1.18,Win10 10.0.14393.2068 (1607),3/1/18 12:26,jdoe1463
jdoe1465_asset00268,Desktop,GSFC,128.154.2.125,Win10 10.0.14393.2068 (1607),3/1/18 12:25,jdoe1465
jdoe1466_asset00269,Desktop,GSFC,128.154.1.234,Win10 10.0.14393.2068 (1607),3/1/18 12:21,jdoe1466
jdoe1467_asset00270,Desktop,GSFC,128.154.2.186,Win10 10.0.14393.2068 (1607),3/1/18 12:21,jdoe1467
jdoe1468_asset00271,Desktop,GSFC,128.154.2.131,Win10 10.0.14393.2068 (1607),3/1/18 12:29,jdoe1468
jdoe1469_asset00272,Desktop,GSFC,128.154.2.29,Win10 10.0.14393.2068 (1607),3/1/18 12:27,jdoe1469
jdoe14746_asset00273,Server,ARC,128.102.2.20,Win2008R2 6.1.7601,3/1/18 12:21,jdoe14746
jdoe14747_asset00274,Server,ARC,128.102.2.122,Win2008R2 6.1.7601,3/1/18 12:27,jdoe14747
jdoe1475_asset00275,Desktop,GSFC,128.154.2.178,Win10 10.0.14393.2068 (1607),3/1/18 12:24,jdoe1475
jdoe1477_asset00276,Desktop,GSFC,128.154.2.152,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe1477
jdoe1478_asset00277,Desktop,GSFC,128.154.2.126,Win10 10.0.10586.1356 (1511),3/1/18 12:21,jdoe1478
jdoe1479_asset00278,Desktop,GSFC,128.154.1.208,Win10 10.0.10586.1417 (1511),3/1/18 12:19,jdoe1479
jdoe14796_asset00279,Laptop,JSC,130.134.3.30,Mac OS X 10.12.6 (16G1114),2/28/18 19:10,jdoe14796
jdoe14808_asset00280,Desktop,AFRC,130.134.1.13,Win7 6.1.7601,3/1/18 12:21,jdoe14808
jdoe14809_asset00281,Desktop,AFRC,130.134.1.12,Win7 6.1.7601,3/1/18 12:22,jdoe14809
jdoe14810_asset00282,Desktop,AFRC,130.134.1.11,Win7 6.1.7601,3/1/18 7:54,jdoe14810
jdoe14818_asset00283,Desktop,GSFC,128.154.1.154,Win2012R2 6.3.9600,3/1/18 12:20,jdoe14818
jdoe14819_asset00284,Server,ARC,128.102.1.237,Linux CentOS 5.11 (2.6.18-406.el5),3/1/18 12:22,jdoe14819
jdoe1482_asset00285,Desktop,GSFC,128.154.1.229,Win10 10.0.10586.1417 (1511),3/1/18 12:22,jdoe1482
jdoe14821_asset00286,Desktop,ARC,128.102.1.204,Win7 6.1.7601,3/1/18 12:30,jdoe14821
jdoe14825_asset00287,Server,JSC,130.134.1.7,Linux Ubuntu 14.04.5 LTS (4.4.0-97-generic),3/1/18 12:22,jdoe14825
jdoe14829_asset00288,Laptop,ARC,128.102.2.63,Win7 6.1.7601,3/1/18 12:15,jdoe14829
jdoe1483_asset00289,Desktop,GSFC,128.154.1.209,Win10 10.0.10586.1417 (1511),3/1/18 12:27,jdoe1483
jdoe14831_asset00290,Laptop,ARC,128.102.3.249,Mac OS X 10.11.6 (15G19009),2/27/18 15:06,jdoe14831
jdoe14832_asset00291,Server,ARC,128.102.3.218,Linux CentOS 7.4.1708 (3.10.0-693.17.1.el7.x86_64),3/1/18 12:20,jdoe14832
jdoe14833_asset00292,Laptop,ARC,128.102.1.118,Mac OS X 10.12.6 (16G1212),3/1/18 12:17,jdoe14833
jdoe14836_asset00293,Laptop,ARC,128.102.2.99,Mac OS X 10.12.6 (16G1212),3/1/18 12:30,jdoe14836
jdoe1484_asset00294,Desktop,GSFC,128.154.1.226,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe1484
jdoe14840_asset00295,Server,LARC,146.165.7.43,Linux CentOS 6.9 (2.6.32-642.11.1.el6.centos.plus.x86_64),3/1/18 12:26,jdoe14840
jdoe14842_asset00296,Desktop,ARC,128.102.3.229,Mac OS X 10.12.6 (16G1212),3/1/18 12:16,jdoe14842
jdoe14844_asset00297,Server,ARC,128.102.2.131,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:28,jdoe14844
jdoe14846_asset00298,Server,ARC,128.102.2.143,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:25,jdoe14846
jdoe14847_asset00299,Server,ARC,128.102.1.182,Linux CentOS 6.7 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:10,jdoe14847
jdoe1485_asset00300,Desktop,GSFC,128.154.2.192,Win10 10.0.10586.1417 (1511),3/1/18 12:29,jdoe1485
jdoe14852_asset00301,Server,ARC,128.102.1.113,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:27,jdoe14852
jdoe1486_asset00302,Desktop,GSFC,128.154.1.227,Win10 10.0.10586.1417 (1511),3/1/18 12:27,jdoe1486
jdoe14863_asset00303,Desktop,JSC,130.134.3.79,Win7 6.1.7601,3/1/18 12:29,jdoe14863
jdoe1487_asset00304,Desktop,GSFC,128.154.2.190,Win10 10.0.10586.1417 (1511),3/1/18 12:18,jdoe1487
jdoe14872_asset00305,Desktop,ARC,128.102.1.210,Win7 6.1.7601,3/1/18 12:28,jdoe14872
jdoe14877_asset00306,Server,JSC,130.134.3.58,Linux Red Hat Enterprise Client 5.11 (2.6.18-419.el5),3/1/18 12:22,jdoe14877
jdoe1488_asset00307,Desktop,GSFC,128.154.2.176,Win10 10.0.15063.909 (1703),3/1/18 12:25,jdoe1488
jdoe14881_asset00308,Server,ARC,128.102.1.29,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:29,jdoe14881
jdoe14882_asset00309,Server,ARC,128.102.1.53,Linux Red Hat Enterprise Workstation 7.4 (3.10.0-693.17.1.el7.x86_64),3/1/18 12:15,jdoe14882
jdoe14883_asset00310,Server,ARC,128.102.1.47,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:09,jdoe14883
jdoe14884_asset00311,Server,ARC,128.102.1.73,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:19,jdoe14884
jdoe1489_asset00312,Desktop,GSFC,128.154.1.155,Win10 10.0.14393.2068 (1607),3/1/18 12:31,jdoe1489
jdoe14892_asset00313,Desktop,ARC,128.102.3.244,Mac OS X 10.11.6 (15G19009),3/1/18 12:24,jdoe14892
jdoe14897_asset00314,Server,ARC,128.102.1.25,Linux Red Hat Enterprise Workstation 7.4 (3.10.0-693.17.1.el7.x86_64),3/1/18 12:10,jdoe14897
jdoe1490_asset00315,Desktop,GSFC,128.154.2.246,Win7 6.1.7601,3/1/18 12:20,jdoe1490
jdoe14909_asset00316,Desktop,AFRC,130.134.1.44,Mac OS X 10.12.6 (16G29),2/28/18 18:29,jdoe14909
jdoe1491_asset00317,Desktop,GSFC,128.154.2.1,Win10 10.0.16299.192 (1709),3/1/18 12:31,jdoe1491
jdoe1492_asset00318,Desktop,GSFC,128.154.2.140,Win10 10.0.16299.248 (1709),3/1/18 12:29,jdoe1492
jdoe14920_asset00319,Server,ARC,128.102.2.13,Win2012R2 6.3.9600,3/1/18 12:29,jdoe14920
jdoe14921_asset00320,Server,ARC,128.102.2.28,Win2012R2 6.3.9600,3/1/18 12:22,jdoe14921
jdoe14922_asset00321,Server,ARC,128.102.2.16,Win2008 6.0.6002,3/1/18 12:21,jdoe14922
jdoe14925_asset00322,Laptop,ARC,128.102.2.56,Mac OS X 10.12.6 (16G1212),3/1/18 12:03,jdoe14925
jdoe1493_asset00323,Desktop,GSFC,128.154.2.212,Win10 10.0.16299.125 (1709),3/1/18 12:30,jdoe1493
jdoe14932_asset00324,Server,ARC,128.102.1.27,Linux Red Hat Enterprise Workstation 7.4 (3.10.0-693.17.1.el7.x86_64),3/1/18 12:24,jdoe14932
jdoe14934_asset00325,Desktop,ARC,128.102.1.194,Win7 6.1.7601,3/1/18 12:14,jdoe14934
jdoe14936_asset00326,Desktop,JSC,130.134.3.49,Win7 6.1.7601,3/1/18 12:30,jdoe14936
jdoe14937_asset00327,Desktop,JSC,130.134.3.48,Win7 6.1.7601,3/1/18 12:22,jdoe14937
jdoe14939_asset00328,Server,JSC,130.134.3.218,Win2008R2 6.1.7601,3/1/18 12:27,jdoe14939
jdoe14941_asset00329,Server,JSC,130.134.3.225,Win2008R2 6.1.7601,3/1/18 11:48,jdoe14941
jdoe14944_asset00330,Server,JSC,130.134.3.217,Win2008R2 6.1.7601,3/1/18 12:10,jdoe14944
jdoe14945_asset00331,Server,JSC,130.134.3.223,Win2008R2 6.1.7601,3/1/18 12:30,jdoe14945
jdoe14946_asset00332,Server,JSC,130.134.3.228,Win2008R2 6.1.7601,3/1/18 12:29,jdoe14946
jdoe14947_asset00333,Server,JSC,130.134.3.229,Win2008R2 6.1.7601,3/1/18 12:01,jdoe14947
jdoe14948_asset00334,Server,JSC,130.134.3.220,Win2008R2 6.1.7601,3/1/18 12:27,jdoe14948
jdoe14949_asset00335,Server,JSC,130.134.3.224,Win2008R2 6.1.7601,3/1/18 12:11,jdoe14949
jdoe14950_asset00336,Server,JSC,130.134.3.222,Win2008R2 6.1.7601,3/1/18 12:24,jdoe14950
jdoe14951_asset00337,Server,JSC,130.134.3.210,Win2012R2 6.3.9600,3/1/18 12:29,jdoe14951
jdoe14958_asset00338,Server,JSC,130.134.3.221,Win2008R2 6.1.7601,3/1/18 12:26,jdoe14958
jdoe14959_asset00339,Server,JSC,130.134.3.226,Win2008R2 6.1.7601,3/1/18 12:31,jdoe14959
jdoe1496_asset00340,Desktop,GSFC,128.154.1.232,Win7 6.1.7601,3/1/18 12:30,jdoe1496
jdoe14960_asset00341,Desktop,JSC,130.134.3.183,Win7 6.1.7601,3/1/18 12:02,jdoe14960
jdoe14961_asset00342,Server,JSC,130.134.3.219,Win2008R2 6.1.7601,3/1/18 12:25,jdoe14961
jdoe14964_asset00343,Laptop,ARC,128.102.2.97,Mac OS X 10.12.6 (16G1212),3/1/18 12:20,jdoe14964
jdoe14965_asset00344,Desktop,ARC,128.102.1.190,Win7 6.1.7601,3/1/18 12:29,jdoe14965
jdoe1497_asset00345,Desktop,GSFC,128.154.1.188,Win7 6.1.7601,3/1/18 12:22,jdoe1497
jdoe14973_asset00346,Desktop,ARC,128.102.3.214,Win7 6.1.7601,3/1/18 12:05,jdoe14973
jdoe14974_asset00347,Desktop,ARC,128.102.3.213,Mac OS X 10.12.6 (16G1212),3/1/18 12:18,jdoe14974
jdoe1498_asset00348,Desktop,GSFC,128.154.2.160,Win10 10.0.14393.2068 (1607),3/1/18 12:21,jdoe1498
jdoe1499_asset00349,Desktop,GSFC,128.154.1.197,Win7 6.1.7601,3/1/18 12:22,jdoe1499
jdoe150_asset00350,Laptop,JSC,130.134.2.188,Win10 10.0.14393.2068 (1607),3/1/18 12:23,jdoe150
jdoe1500_asset00351,Desktop,GSFC,128.154.2.136,Win7 6.1.7601,3/1/18 12:25,jdoe1500
jdoe1501_asset00352,Desktop,GSFC,128.154.1.201,Win7 6.1.7601,3/1/18 12:21,jdoe1501
jdoe15013_asset00353,Desktop,JSC,130.134.1.44,Win2008 6.0.6002,3/1/18 12:19,jdoe15013
jdoe1502_asset00354,Desktop,GSFC,128.154.2.116,Win7 6.1.7601,3/1/18 12:23,jdoe1502
jdoe1503_asset00355,Desktop,GSFC,128.154.2.138,Win7 6.1.7601,3/1/18 12:22,jdoe1503
jdoe1505_asset00356,Desktop,GSFC,128.154.2.132,Win7 6.1.7601,3/1/18 12:23,jdoe1505
jdoe1506_asset00357,Desktop,GSFC,128.154.1.143,Win7 6.1.7601,3/1/18 12:22,jdoe1506
jdoe1507_asset00358,Desktop,GSFC,128.154.2.244,Win7 6.1.7601,3/1/18 12:21,jdoe1507
jdoe1513_asset00359,Desktop,GSFC,128.154.2.216,Win7 6.1.7601,3/1/18 12:20,jdoe1513
jdoe1515_asset00360,Desktop,GSFC,128.154.2.171,Win7 6.1.7601,3/1/18 12:21,jdoe1515
jdoe1516_asset00361,Desktop,GSFC,128.154.1.190,Win7 6.1.7601,3/1/18 12:20,jdoe1516
jdoe15167_asset00362,Desktop,ARC,128.102.1.128,Mac OS X 10.12.6 (16G1212),2/28/18 19:04,jdoe15167
jdoe15168_asset00363,Laptop,ARC,128.102.2.87,Win7 6.1.7601,3/1/18 12:26,jdoe15168
jdoe15171_asset00364,Server,ARC,128.102.1.244,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:23,jdoe15171
jdoe15172_asset00365,Server,ARC,128.102.2.34,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:23,jdoe15172
jdoe15175_asset00366,Desktop,ARC,128.102.1.173,Win7 6.1.7601,3/1/18 11:54,jdoe15175
jdoe15177_asset00367,Server,HQ,131.182.1.60,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:22,jdoe15177
jdoe15178_asset00368,Server,HQ,131.182.1.19,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:27,jdoe15178
jdoe1518_asset00369,Desktop,GSFC,128.154.2.137,Win7 6.1.7601,3/1/18 12:22,jdoe1518
jdoe15182_asset00370,Server,KSC,128.159.1.151,Win2012R2 6.3.9600,3/1/18 12:28,jdoe15182
jdoe15183_asset00371,Laptop,ARC,128.102.1.127,Mac OS X 10.12.6 (16G1212),3/1/18 12:29,jdoe15183
jdoe15187_asset00372,Laptop,ARC,128.102.3.253,Mac OS X 10.11.6 (15G19009),2/28/18 16:18,jdoe15187
jdoe152_asset00373,Laptop,JSC,130.134.1.92,Win10 10.0.14393.2068 (1607),3/1/18 12:31,jdoe152
jdoe1520_asset00374,Desktop,GSFC,128.154.1.198,Win7 6.1.7601,3/1/18 12:18,jdoe1520
jdoe15202_asset00375,Laptop,ARC,128.102.2.92,Mac OS X 10.12.6 (16G1114),3/1/18 12:21,jdoe15202
jdoe15203_asset00376,Server,ARC,128.102.1.60,Linux Red Hat Enterprise Workstation 7.4 (3.10.0-693.17.1.el7.x86_64),3/1/18 12:06,jdoe15203
jdoe1521_asset00377,Desktop,GSFC,128.154.2.181,Win10 10.0.14393.2068 (1607),2/28/18 4:21,jdoe1521
jdoe1523_asset00378,Desktop,GSFC,128.154.2.214,Win7 6.1.7601,3/1/18 12:21,jdoe1523
jdoe1524_asset00379,Desktop,GSFC,128.154.2.245,Win7 6.1.7601,3/1/18 12:21,jdoe1524
jdoe1526_asset00380,Desktop,GSFC,128.154.2.215,Win10 10.0.14393.2068 (1607),3/1/18 12:25,jdoe1526
jdoe1529_asset00381,Desktop,GSFC,128.154.2.247,Win7 6.1.7601,3/1/18 12:19,jdoe1529
jdoe153_asset00382,Laptop,JSC,130.134.2.124,Win10 10.0.14393.2007 (1607),3/1/18 12:23,jdoe153
jdoe1533_asset00383,Desktop,GSFC,128.154.2.187,Win7 6.1.7601,3/1/18 12:21,jdoe1533
jdoe1534_asset00384,Desktop,GSFC,128.154.1.94,Win7 6.1.7601,3/1/18 12:22,jdoe1534
jdoe1535_asset00385,Desktop,GSFC,128.154.1.131,Win7 6.1.7601,3/1/18 12:19,jdoe1535
jdoe1536_asset00386,Desktop,GSFC,128.154.1.128,Win7 6.1.7601,3/1/18 12:19,jdoe1536
jdoe1538_asset00387,Desktop,GSFC,128.154.1.130,Win7 6.1.7601,3/1/18 12:18,jdoe1538
jdoe1539_asset00388,Desktop,GSFC,128.154.1.34,Win7 6.1.7601,3/1/18 12:21,jdoe1539
jdoe154_asset00389,Laptop,JSC,130.134.2.232,Win10 10.0.14393.2068 (1607),3/1/18 12:21,jdoe154
jdoe1541_asset00390,Desktop,GSFC,128.154.2.242,Win7 6.1.7601,3/1/18 12:22,jdoe1541
jdoe1547_asset00391,Desktop,GSFC,128.154.2.79,Win7 6.1.7601,3/1/18 12:22,jdoe1547
jdoe1548_asset00392,Desktop,GSFC,128.154.2.169,Win7 6.1.7601,3/1/18 12:20,jdoe1548
jdoe1549_asset00393,Desktop,GSFC,128.154.1.180,Win7 6.1.7601,3/1/18 12:22,jdoe1549
jdoe155_asset00394,Laptop,JSC,130.134.3.123,Win10 10.0.14393.2068 (1607),3/1/18 12:06,jdoe155
jdoe1550_asset00395,Desktop,GSFC,128.154.2.107,Win7 6.1.7601,3/1/18 12:21,jdoe1550
jdoe1551_asset00396,Desktop,GSFC,128.154.2.139,Win7 6.1.7601,3/1/18 12:19,jdoe1551
jdoe1552_asset00397,Desktop,GSFC,128.154.2.213,Win7 6.1.7601,3/1/18 12:28,jdoe1552
jdoe1553_asset00398,Desktop,GSFC,128.154.1.218,Win7 6.1.7601,3/1/18 12:21,jdoe1553
jdoe1554_asset00399,Desktop,GSFC,128.154.2.73,Win7 6.1.7601,3/1/18 12:22,jdoe1554
jdoe1555_asset00400,Desktop,GSFC,128.154.2.102,Win7 6.1.7601,3/1/18 12:22,jdoe1555
jdoe15557_asset00401,Server,ARC,128.102.2.181,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:28,jdoe15557
jdoe15558_asset00402,Server,LARC,131.182.11.108,Win2016 10.0.14393.2097 (1607),3/1/18 12:27,jdoe15558
jdoe1556_asset00403,Desktop,GSFC,128.154.2.159,Win10 10.0.14393.2068 (1607),3/1/18 12:25,jdoe1556
jdoe15563_asset00404,Laptop,ARC,128.102.3.185,Win7 6.1.7601,3/1/18 12:26,jdoe15563
jdoe15566_asset00405,Desktop,ARC,128.102.1.202,Win7 6.1.7601,3/1/18 12:06,jdoe15566
jdoe15567_asset00406,Server,JSC,130.134.3.201,Linux kernel (Red Hat 4.4.7-18) (2.6.32-696.20.1.el6.x86_64),3/1/18 12:25,jdoe15567
jdoe15568_asset00407,Laptop,ARC,128.102.2.76,Mac OS X 10.12.6 (16G1212),2/28/18 15:43,jdoe15568
jdoe15569_asset00408,Laptop,ARC,128.102.2.61,Mac OS X 10.12.6 (16G1212),2/28/18 14:54,jdoe15569
jdoe15571_asset00409,Desktop,ARC,128.102.1.175,Win7 6.1.7601,3/1/18 12:27,jdoe15571
jdoe15573_asset00410,Server,HQ,131.182.1.32,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:21,jdoe15573
jdoe15576_asset00411,Desktop,JSC,130.134.3.74,Win7 6.1.7601,3/1/18 12:20,jdoe15576
jdoe1558_asset00412,Desktop,GSFC,128.154.2.98,Win7 6.1.7601,3/1/18 12:21,jdoe1558
jdoe15581_asset00413,Laptop,ARC,128.102.1.108,Win7 6.1.7601,3/1/18 12:07,jdoe15581
jdoe15584_asset00414,Desktop,ARC,128.102.1.199,Win7 6.1.7601,3/1/18 12:26,jdoe15584
jdoe1559_asset00415,Desktop,GSFC,128.154.2.89,Win7 6.1.7601,3/1/18 12:23,jdoe1559
jdoe15595_asset00416,Laptop,JSC,130.134.3.29,Mac OS X 10.11.6 (15G19009),3/1/18 12:22,jdoe15595
jdoe15597_asset00417,Desktop,ARC,128.102.1.208,Win7 6.1.7601,3/1/18 12:17,jdoe15597
jdoe1561_asset00418,Desktop,GSFC,128.154.1.145,Win7 6.1.7601,3/1/18 12:20,jdoe1561
jdoe15610_asset00419,Laptop,KSC,163.205.5.51,Win7 6.1.7601,3/1/18 12:29,jdoe15610
jdoe15628_asset00420,Laptop,ARC,128.102.3.237,Mac OS X 10.11.6 (15G19009),3/1/18 12:08,jdoe15628
jdoe15638_asset00421,Laptop,JSC,130.134.3.51,Mac OS X 10.12.6 (16G1114),3/1/18 12:22,jdoe15638
jdoe15639_asset00422,Laptop,ARC,128.102.2.45,Mac OS X 10.11.6 (15G17023),3/1/18 12:27,jdoe15639
jdoe15641_asset00423,Laptop,HQ,131.182.1.100,Mac OS X 10.12.6 (16G29),3/1/18 11:04,jdoe15641
jdoe15642_asset00424,Laptop,JSC,130.134.3.95,Mac OS X 10.12.6 (16G1114),3/1/18 12:22,jdoe15642
jdoe15644_asset00425,Laptop,JSC,130.134.3.94,Mac OS X 10.11.6 (15G19009),3/1/18 12:24,jdoe15644
jdoe15646_asset00426,Laptop,JSC,130.134.3.31,Mac OS X 10.12.6 (16G1212),3/1/18 12:31,jdoe15646
jdoe15647_asset00427,Laptop,HQ,131.182.1.101,Mac OS X 10.12.6 (16G1114),3/1/18 12:22,jdoe15647
jdoe15648_asset00428,Laptop,JSC,130.134.3.83,Mac OS X 10.11.6 (15G19009),3/1/18 12:19,jdoe15648
jdoe1565_asset00429,Desktop,GSFC,128.154.2.93,Win7 6.1.7601,3/1/18 12:27,jdoe1565
jdoe15650_asset00430,Laptop,JSC,130.134.3.26,Mac OS X 10.12.6 (16G1114),3/1/18 12:29,jdoe15650
jdoe15651_asset00431,Laptop,GSFC,128.154.1.60,Mac OS X 10.11.6 (15G1611),3/1/18 12:22,jdoe15651
jdoe15654_asset00432,Laptop,HQ,131.182.1.102,Mac OS X 10.11.6 (15G18013),3/1/18 9:39,jdoe15654
jdoe15656_asset00433,Laptop,JSC,130.134.3.40,Mac OS X 10.11.6 (15G19009),3/1/18 12:22,jdoe15656
jdoe15659_asset00434,Laptop,HQ,131.182.1.3,Mac OS X 10.11.6 (15G1611),3/1/18 12:23,jdoe15659
jdoe15660_asset00435,Laptop,HQ,131.182.1.99,Mac OS X 10.11.6 (15G1611),3/1/18 11:34,jdoe15660
jdoe15672_asset00436,Server,ARC,128.102.1.46,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:13,jdoe15672
jdoe15681_asset00437,Server,ARC,128.102.1.153,Linux CentOS 7.4.1708 (3.10.0-693.17.1.el7.x86_64),3/1/18 9:50,jdoe15681
jdoe15691_asset00438,Server,LARC,131.182.11.146,Linux kernel (SUSE Linux) (4.4.87-18.29-default),3/1/18 0:10,jdoe15691
jdoe15692_asset00439,Laptop,ARC,128.102.2.70,Mac OS X 10.12.6 (16G1212),3/1/18 12:29,jdoe15692
jdoe15693_asset00440,Desktop,ARC,128.102.3.258,Mac OS X 10.11.6 (15G19009),3/1/18 12:14,jdoe15693
jdoe15696_asset00441,Desktop,ARC,128.102.3.247,Mac OS X 10.12.6 (16G1212),3/1/18 12:28,jdoe15696
jdoe157_asset00442,Laptop,JSC,130.134.2.156,Win10 10.0.14393.2068 (1607),3/1/18 12:25,jdoe157
jdoe15701_asset00443,Server,JSC,130.134.3.208,Linux kernel (Red Hat 4.4.7-18) (2.6.32-696.20.1.el6.x86_64),3/1/18 12:26,jdoe15701
jdoe15703_asset00444,Server,ARC,128.102.2.187,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:27,jdoe15703
jdoe15704_asset00445,Server,ARC,128.102.2.186,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:21,jdoe15704
jdoe15705_asset00446,Server,JSC,130.134.1.11,Win2008R2 6.1.7601,3/1/18 12:24,jdoe15705
jdoe15706_asset00447,Server,JSC,130.134.1.12,Win2008R2 6.1.7601,3/1/18 12:26,jdoe15706
jdoe15707_asset00448,Server,JSC,130.134.1.13,Win2008R2 6.1.7601,3/1/18 12:30,jdoe15707
jdoe15747_asset00449,Laptop,GSFC,128.154.1.51,Win7 6.1.7601,3/1/18 10:11,jdoe15747
jdoe15755_asset00450,Server,JSC,130.134.3.205,Linux kernel (Red Hat 4.4.7-18) (2.6.32-696.20.1.el6.x86_64),3/1/18 12:13,jdoe15755
jdoe15763_asset00451,Desktop,LARC,131.182.10.17,Win7 6.1.7601,3/1/18 12:20,jdoe15763
jdoe15771_asset00452,Server,HQ,131.182.1.119,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:27,jdoe15771
jdoe15772_asset00453,Server,HQ,131.182.1.122,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:28,jdoe15772
jdoe15774_asset00454,Server,ARC,128.102.2.25,Win2008R2 6.1.7601,3/1/18 12:21,jdoe15774
