duration,local_orig,ts,IP Address,uid,id_orig_port,id_resp_host,id_resp_port,orig_ip_bytes,local_resp,orig_mac,orig_bytes,resp_ip_bytes,resp_mac,proto,missed_bytes,service,orig_pkts,history,resp_bytes,conn_state,resp_pkts,resp_geoip.timezone,resp_geoip.area_code,resp_geoip.continent_code,resp_geoip.real_region_name,resp_geoip.ip,resp_geoip.country_name,resp_geoip.latitude,resp_geoip.country_code2,resp_geoip.longitude,resp_geoip.dma_code,resp_geoip.city_name,resp_geoip.country_code3,resp_geoip.postal_code
0,T,1478024162,130.134.19.138,CDVvBi4kmjpqE28YBk,45313,23.216.55.33,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478035050,130.134.19.115,CLkzKs3j61shH0G7qe,40550,104.16.110.236,443,40,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478035246,130.134.19.119,C1mBOs1hCESQxWRBwj,37970,104.80.70.212,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478035280,130.134.19.78,CpYxYg2OpWqHXU9G4k,47451,23.218.211.57,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478035280,130.134.19.93,CaE1rw12p9DIpoIQJb,37970,104.80.70.212,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478035263,130.134.19.81,CMbUWj2WOF4YyDC8ce,46501,192.132.33.31,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478035263,130.134.19.54,C6MwEF3TxdrIL8utD1,47578,23.218.211.57,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478035277,130.134.19.63,CcZ62t3x0Gc0llewx1,47457,23.200.28.168,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478035260,130.134.19.130,CxVBq214FocnGn5JIc,48235,23.216.55.106,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478035278,130.134.19.111,CNGDMH36fpIM0NP4Vh,46622,104.80.68.156,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478035279,130.134.19.47,C6gcGcMbkzr19ZMoe,47558,23.218.211.57,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478035311,130.134.19.75,CfwEm7v8iOzEIavs2,47558,23.218.211.57,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478035380,130.134.19.119,CDNiXv24OCUWkNDaFc,47564,103.235.47.74,80,40,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478035386,130.134.19.55,CCI9Pj1aGM4kMPWmCj,47564,103.235.47.74,80,40,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478051501,130.134.19.83,CiaU4D3rbyIGbSWQ99,45815,103.235.47.74,80,40,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478052268,130.134.19.26,CZLjMu2YdljxVtgzAf,45815,103.235.47.74,80,40,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478051863,130.134.19.145,CDpdt8C2gZTfO00rg,45815,103.235.47.74,80,40,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478113043,130.134.19.126,CqEkqV7LZTJnnLk0k,47928,104.80.68.156,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478113547,130.134.19.101,CVhfZT3AKEcj8GFbg1,39804,103.235.47.74,80,40,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478126761,130.134.19.34,C5CrXC2d0XS2VtjBd7,42082,103.235.47.74,80,40,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478190755,130.134.19.29,CfglvO3UJVO0WUb811,46949,103.235.47.74,80,40,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478024139,130.134.19.118,C0YBG63gjQ8dXFQqr,44928,23.207.206.221,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478024157,130.134.19.33,CgaS1e1lK0x7msQlz7,45315,23.216.55.33,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478024180,130.134.19.15,Cw391e35598hW6DWs2,44928,23.207.206.221,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478024171,130.134.19.76,CPn6JU2513QxPfcTT5,45316,23.216.55.33,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478031081,130.134.19.83,CDh9bK2985u33MVJV4,43656,103.235.47.74,80,40,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478031113,130.134.19.123,CRFINd18eGHQ0D08ad,43656,103.235.47.74,80,40,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478035243,130.134.19.19,Cr9pnN19Rx4teOypJh,49723,104.106.210.224,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478035263,130.134.19.35,Cjnf7bAw4aPw7hH3i,47451,23.218.211.57,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478035316,130.134.19.124,CIm93h3pmlMezVPl29,37970,104.80.70.212,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478035309,130.134.19.146,CsxsgiybtnwXmPmth,46622,104.80.68.156,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478043075,130.134.19.73,CrCild2Hrm3pXHjzei,40095,103.235.47.74,80,40,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478052145,130.134.19.27,CTXImK1Yn2ck2ppkpb,45815,103.235.47.74,80,40,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478099935,130.134.19.65,C56hN62BhO7l55VDte,56878,104.67.192.63,443,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,R,0,RSTOS0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478099935,130.134.19.120,CW3UZi3O8oVu1ssrh,34624,104.67.192.63,443,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,R,0,RSTOS0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478099935,130.134.19.23,CkBUe5294FM3zzlKZi,33412,104.67.192.63,443,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,R,0,RSTOS0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,T,1478127862,130.134.19.71,CvoywoD4qYy34VIGh,40841,54.227.249.159,80,0,F,08:bd:43:8a:7d:59,0,284,9c:d9:17:40:bf:f8,tcp,0,NA,0,f,0,SHR,1,America/Los_Angeles,206,NA,Washington,54.227.249.159,United States,47.6344,US,-122.3422,819,Seattle,USA,WA
0,T,1478127856,130.134.19.8,CX1D5z3L5cRb830Qzi,40841,54.227.249.159,80,0,F,08:bd:43:8a:7d:59,0,284,9c:d9:17:40:bf:f8,tcp,0,NA,0,f,0,SHR,1,America/Los_Angeles,206,NA,Washington,54.227.249.159,United States,47.6344,US,-122.3422,819,Seattle,USA,WA
0,T,1478022759,130.134.19.40,CJBDUA2AKDClhKIDo7,40217,173.192.220.64,80,0,F,08:bd:43:8a:7d:59,0,40,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Chicago,972,NA,Texas,173.192.220.64,United States,32.9299,US,-96.8353,623,Dallas,USA,TX
0,T,1478022624,130.134.19.62,CiDWM21aQwu68khw43,40752,199.16.156.21,443,0,F,08:bd:43:8a:7d:59,0,40,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Los_Angeles,415,NA,California,199.16.156.21,United States,37.7697,US,-122.3933,807,San Francisco,USA,CA
0,T,1478023336,130.134.19.130,Cq0Czn1Zt8xk307Oqc,37409,64.12.245.38,80,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,NA,0,NA,NA,64.12.245.38,United States,38,US,-97,0,NA,USA,NA
0,T,1478025641,130.134.19.129,Czvwfa4WshwctX9PS4,45455,198.117.1.100,443,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Chicago,256,NA,Alabama,198.117.1.100,United States,34.7304,US,-86.5861,691,Huntsville,USA,AL
0,T,1478028369,130.134.19.68,Ccna113pWozX0DslH,40354,40.97.168.138,443,0,F,08:bd:43:8a:7d:59,0,40,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Indianapolis,317,NA,Indiana,40.97.168.138,United States,39.7795,US,-86.1328,527,Indianapolis,USA,IN
0,T,1478031890,130.134.19.90,C3Sy3w27VYZyLk3c77,44736,198.117.1.100,443,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Chicago,256,NA,Alabama,198.117.1.100,United States,34.7304,US,-86.5861,691,Huntsville,USA,AL
0,T,1478035048,130.134.19.45,CbWlFj2TCSe79g8Oae,40218,198.117.1.100,443,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Chicago,256,NA,Alabama,198.117.1.100,United States,34.7304,US,-86.5861,691,Huntsville,USA,AL
0,T,1478096912,130.134.19.63,CiUcUpfodhzopam0f,59218,52.88.100.165,443,0,F,08:bd:43:8a:7d:59,0,73,10:a5:d0:4b:03:94,tcp,0,NA,0,r,0,RSTRH,1,America/New_York,302,NA,Delaware,52.88.100.165,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
0,T,1478097013,130.134.19.50,CPJv3D24F0uI58lod7,59355,40.97.0.18,443,0,F,08:bd:43:8a:7d:59,0,40,10:a5:d0:4b:03:94,tcp,0,NA,0,r,0,RSTRH,1,America/Indianapolis,317,NA,Indiana,40.97.0.18,United States,39.7795,US,-86.1328,527,Indianapolis,USA,IN
0,T,1478097013,130.134.19.61,CBDfjn4yZsKBXrtrH5,47336,40.97.0.18,443,0,F,08:bd:43:8a:7d:59,0,73,10:a5:d0:4b:03:94,tcp,0,NA,0,r,0,RSTRH,1,America/Indianapolis,317,NA,Indiana,40.97.0.18,United States,39.7795,US,-86.1328,527,Indianapolis,USA,IN
0,T,1478097066,130.134.19.137,C1XrKZLFd2KR5fKid,53987,40.97.0.18,443,0,F,08:bd:43:8a:7d:59,0,40,10:a5:d0:4b:03:94,tcp,0,NA,0,r,0,RSTRH,1,America/Indianapolis,317,NA,Indiana,40.97.0.18,United States,39.7795,US,-86.1328,527,Indianapolis,USA,IN
0,T,1478099036,130.134.19.105,C7rbRR1eqWSdtddghg,56035,132.245.37.146,443,0,F,08:bd:43:8a:7d:59,0,40,10:a5:d0:4b:03:94,tcp,0,NA,0,r,0,RSTRH,1,NA,0,NA,NA,132.245.37.146,United States,38,US,-97,0,NA,USA,NA
0,T,1478108788,130.134.19.42,CINhXq4Y1OX2yRu7A3,43142,198.117.1.100,443,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Chicago,256,NA,Alabama,198.117.1.100,United States,34.7304,US,-86.5861,691,Huntsville,USA,AL
0,T,1478109611,130.134.19.14,CwwXISBGUqFk8foG3,46351,40.97.168.138,443,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Indianapolis,317,NA,Indiana,40.97.168.138,United States,39.7795,US,-86.1328,527,Indianapolis,USA,IN
0,T,1478127319,130.134.19.142,CMvwmYhJqqBsVoKuk,45527,40.97.153.146,443,0,F,08:bd:43:8a:7d:59,0,40,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Indianapolis,317,NA,Indiana,40.97.153.146,United States,39.7795,US,-86.1328,527,Indianapolis,USA,IN
0,T,1478187987,130.134.19.101,CghHta2CNutwSAm7Ni,43164,198.117.1.100,443,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Chicago,256,NA,Alabama,198.117.1.100,United States,34.7304,US,-86.5861,691,Huntsville,USA,AL
0,T,1478189095,130.134.19.7,CvBq65nO3o5DJwYdj,49243,40.97.29.50,443,0,F,08:bd:43:8a:7d:59,0,40,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Indianapolis,317,NA,Indiana,40.97.29.50,United States,39.7795,US,-86.1328,527,Indianapolis,USA,IN
0,T,1478189804,130.134.19.123,C5rQ7U3i1vQ0AUD4Ph,41667,198.117.1.100,443,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Chicago,256,NA,Alabama,198.117.1.100,United States,34.7304,US,-86.5861,691,Huntsville,USA,AL
0,T,1478190376,130.134.19.70,CzTvQ61C5BHbPcvEQj,46423,132.245.113.130,443,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,NA,0,NA,NA,132.245.113.130,United States,38,US,-97,0,NA,USA,NA
0,T,1478190714,130.134.19.83,C23g9Y1rKmD96qk5d,46088,198.117.1.100,443,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Chicago,256,NA,Alabama,198.117.1.100,United States,34.7304,US,-86.5861,691,Huntsville,USA,AL
0,T,1478190958,130.134.19.17,CWOnGj4vIjz1bpAlHk,54636,132.245.78.146,443,0,F,08:bd:43:8a:7d:59,0,40,10:a5:d0:4b:03:94,tcp,0,NA,0,r,0,RSTRH,1,NA,0,NA,NA,132.245.78.146,United States,38,US,-97,0,NA,USA,NA
0,T,1478192918,130.134.19.72,CBzexE1szoC2hAxh9b,34815,40.97.31.98,443,0,F,08:bd:43:8a:7d:59,0,40,10:a5:d0:4b:03:94,tcp,0,NA,0,r,0,RSTRH,1,America/Indianapolis,317,NA,Indiana,40.97.31.98,United States,39.7795,US,-86.1328,527,Indianapolis,USA,IN
0,T,1478193725,130.134.19.145,CPGVym1opbmpwJ07Pj,48190,40.97.170.154,443,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Indianapolis,317,NA,Indiana,40.97.170.154,United States,39.7795,US,-86.1328,527,Indianapolis,USA,IN
0,T,1478025641,130.134.19.110,CCsn784imtLTmWnEG7,41683,40.97.31.98,443,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Indianapolis,317,NA,Indiana,40.97.31.98,United States,39.7795,US,-86.1328,527,Indianapolis,USA,IN
0,T,1478027460,130.134.19.103,CSDedo4T7lHweHctk,37689,132.245.3.210,443,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,NA,0,NA,NA,132.245.3.210,United States,38,US,-97,0,NA,USA,NA
0,T,1478030270,130.134.19.12,CsPZPF2w3fvT9w5in5,45683,198.117.1.100,443,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Chicago,256,NA,Alabama,198.117.1.100,United States,34.7304,US,-86.5861,691,Huntsville,USA,AL
0,T,1478034137,130.134.19.141,Cpel091tSZkxvvZtFj,45098,198.117.1.100,443,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Chicago,256,NA,Alabama,198.117.1.100,United States,34.7304,US,-86.5861,691,Huntsville,USA,AL
0,T,1478040486,130.134.19.36,CIuRl94YOgtwoNhJM7,47872,198.117.1.100,443,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Chicago,256,NA,Alabama,198.117.1.100,United States,34.7304,US,-86.5861,691,Huntsville,USA,AL
0,T,1478041396,130.134.19.118,C3AnhJ3zs65O4gnSn1,45404,198.117.1.100,443,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Chicago,256,NA,Alabama,198.117.1.100,United States,34.7304,US,-86.5861,691,Huntsville,USA,AL
0,T,1478042337,130.134.19.146,CQdx7BAbJ4I0K8Lyl,39342,198.117.1.100,443,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Chicago,256,NA,Alabama,198.117.1.100,United States,34.7304,US,-86.5861,691,Huntsville,USA,AL
0,T,1478051949,130.134.19.23,CJO9662YYfYBe0CHve,38606,198.117.1.100,443,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Chicago,256,NA,Alabama,198.117.1.100,United States,34.7304,US,-86.5861,691,Huntsville,USA,AL
0,T,1478097014,130.134.19.111,CYwnOO2EkyZ0u6c6u8,49745,40.97.0.18,443,0,F,08:bd:43:8a:7d:59,0,40,10:a5:d0:4b:03:94,tcp,0,NA,0,r,0,RSTRH,1,America/Indianapolis,317,NA,Indiana,40.97.0.18,United States,39.7795,US,-86.1328,527,Indianapolis,USA,IN
0,T,1478097066,130.134.19.32,C9EkPA1NfwtXzleq4c,53018,40.97.0.18,443,0,F,08:bd:43:8a:7d:59,0,40,10:a5:d0:4b:03:94,tcp,0,NA,0,r,0,RSTRH,1,America/Indianapolis,317,NA,Indiana,40.97.0.18,United States,39.7795,US,-86.1328,527,Indianapolis,USA,IN
0,T,1478098034,130.134.19.70,CwY7712EXvj4Rm8OAf,40969,52.17.16.221,80,0,F,08:bd:43:8a:7d:59,0,73,10:a5:d0:4b:03:94,tcp,0,NA,0,r,0,RSTRH,1,America/New_York,302,NA,Delaware,52.17.16.221,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
0,T,1478098572,130.134.19.106,CCQ0hK3XcW67GVACoi,35361,132.245.3.210,443,0,F,08:bd:43:8a:7d:59,0,73,10:a5:d0:4b:03:94,tcp,0,NA,0,r,0,RSTRH,1,NA,0,NA,NA,132.245.3.210,United States,38,US,-97,0,NA,USA,NA
0,T,1478099610,130.134.19.5,Co8rNc2wkPub46Zw4e,58525,132.245.68.114,443,0,F,08:bd:43:8a:7d:59,0,40,10:a5:d0:4b:03:94,tcp,0,NA,0,r,0,RSTRH,1,NA,0,NA,NA,132.245.68.114,United States,38,US,-97,0,NA,USA,NA
0,T,1478100938,130.134.19.42,CBDtPy4bj5qJTxvll7,38397,52.17.16.221,80,0,F,08:bd:43:8a:7d:59,0,73,10:a5:d0:4b:03:94,tcp,0,NA,0,r,0,RSTRH,1,America/New_York,302,NA,Delaware,52.17.16.221,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
0,T,1478100819,130.134.19.122,CPUkO24FWYnaBVnJD,43971,40.100.160.18,443,0,F,08:bd:43:8a:7d:59,0,73,10:a5:d0:4b:03:94,tcp,0,NA,0,r,0,RSTRH,1,America/Indianapolis,317,NA,Indiana,40.100.160.18,United States,39.7795,US,-86.1328,527,Indianapolis,USA,IN
0,T,1478101591,130.134.19.44,CtspaF4KhPqWFFFJ37,48168,132.245.37.146,443,0,F,08:bd:43:8a:7d:59,0,73,10:a5:d0:4b:03:94,tcp,0,NA,0,r,0,RSTRH,1,NA,0,NA,NA,132.245.37.146,United States,38,US,-97,0,NA,USA,NA
0,T,1478112388,130.134.19.64,Cl7xF03SCP8XPOSbZa,45676,198.117.1.100,443,0,F,08:bd:43:8a:7d:59,0,73,9c:d9:17:40:bf:f8,tcp,0,NA,0,r,0,RSTRH,1,America/Chicago,256,NA,Alabama,198.117.1.100,United States,34.7304,US,-86.5861,691,Huntsville,USA,AL
0,T,1478096102,130.134.19.90,CfuTja4StfP06oUuO4,40409,24.56.178.140,123,76,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,udp,0,NA,1,D,0,S0,0,America/Denver,970,NA,Colorado,24.56.178.140,United States,40.3264,US,-104.8341,751,Milliken,USA,CO
0,T,1478096865,130.134.19.6,CM18oi1dSzxlY0ny7k,59218,52.88.100.165,443,60,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,S,0,S0,0,America/New_York,302,NA,Delaware,52.88.100.165,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
0,T,1478096178,130.134.19.67,CjHNA41OW1nbYVBNkj,58464,24.56.178.140,123,76,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,udp,0,NA,1,D,0,S0,0,America/Denver,970,NA,Colorado,24.56.178.140,United States,40.3264,US,-104.8341,751,Milliken,USA,CO
0,T,1478096259,130.134.19.90,CaQLMf2FdGk5pBPBMd,38914,24.56.178.140,123,76,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,udp,0,NA,1,D,0,S0,0,America/Denver,970,NA,Colorado,24.56.178.140,United States,40.3264,US,-104.8341,751,Milliken,USA,CO
0,T,1478034762,130.134.19.25,C1OkxR0Y7740VyC0l,3,8.8.8.8,3,129,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,icmp,0,NA,1,-,0,OTH,0,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478047335,130.134.19.17,Ccm2CE1lumfy2Czvrj,3,8.8.8.8,3,161,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,icmp,0,NA,1,-,0,OTH,0,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478047458,130.134.19.117,CbUvuS2g4bZyc24zFb,3,8.8.4.4,3,255,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,icmp,0,NA,1,-,0,OTH,0,America/Los_Angeles,650,NA,California,8.8.4.4,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478049417,130.134.19.53,CMFA7f2xmvGcBnhWg8,3,8.8.8.8,3,152,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,icmp,0,NA,1,-,0,OTH,0,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478098980,130.134.19.100,C44izp4Vkce2XClVI3,3,8.8.8.8,3,202,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,icmp,0,NA,1,-,0,OTH,0,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478101547,130.134.19.90,C1G5td5h1qKVlCzme,3,8.8.8.8,3,161,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,icmp,0,NA,1,-,0,OTH,0,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
